# --- Training Hyperparameters ---
# train_file: data/mT5_train_v4.jsonl
# valid_file: data/mT5_val_mini_v4.jsonl
# output_dir: output_v5
# model_name: google/mt5-base
# adapter_path: None
# save_total_limit: 100
# optim: adamw_torch
# epochs: 3
# train_batch_size: 8
# eval_batch_size: 8
# grad_accum_steps: 8
# eval_accum_steps: 1
# lr_scheduler_type: linear
# learning_rate: 0.0001
# warmup_ratio: 0.05
# weight_decay: 0.1
# label_smoothing_factor: 0.1
# max_grad_norm: 10.0
# max_source_length: 128
# max_target_length: 128
# eval_steps: 500
# save_steps: 500
# lora_r: 32
# lora_alpha: 32
# lora_dropout: 0.2
# target_modules: ['q', 'v', 'k', 'o', 'wi_0', 'wi_1', 'wo']
# focal_gamma: 2.0
# --------------------------------
0.9477,4.5937,8.6e-05,0.5375761077285454,7560
0.7143,3.966,8.6e-05,0.5389982667437003,7580
0.852,5.2043,8.6e-05,0.5404204257588552,7600
0.8065,3.9528,8.6e-05,0.54184258477401,7620
0.7501,4.6194,8.6e-05,0.5432647437891649,7640
0.9408,4.9561,8.6e-05,0.5446869028043199,7660
0.7177,3.4794,8.6e-05,0.5461090618194747,7680
0.8273,5.6039,8.6e-05,0.5475312208346296,7700
0.838,3.6977,8.6e-05,0.5489533798497844,7720
0.7486,4.1053,8.6e-05,0.5503755388649393,7740
0.9119,5.1214,8.6e-05,0.5517976978800943,7760
0.7237,4.6365,8.6e-05,0.5532198568952491,7780
0.8309,5.5917,8.6e-05,0.554642015910404,7800
0.8101,3.8818,8.6e-05,0.5560641749255588,7820
0.745,4.3,8.6e-05,0.5574863339407138,7840
0.9012,4.6001,8.6e-05,0.5589084929558686,7860
0.7101,4.3671,8.6e-05,0.5603306519710235,7880
0.864,5.2707,8.6e-05,0.5617528109861784,7900
0.8308,4.1899,8.6e-05,0.5631749700013333,7920
0.7365,4.2596,8.5e-05,0.5645971290164882,7940
0.9073,3.9778,8.5e-05,0.566019288031643,7960
0.7041,4.5791,8.5e-05,0.5674414470467979,7980
0.8104,5.3668,8.5e-05,0.5688636060619529,8000
